No,carat,depth,table,x,y,z
6051,0.32,62.5,55,4.39,4.38,2.74
6052,0.32,63,56,4.42,4.38,2.77
6053,0.32,61.3,56,4.43,4.38,2.7
6054,0.32,61.1,57,4.42,4.39,2.69
6055,0.32,62.5,57,4.39,4.35,2.73
6056,0.32,62,57,4.41,4.36,2.72
6057,0.32,61.6,56,4.39,4.37,2.7
6058,0.32,62.5,55,4.4,4.37,2.74
6059,0.32,62.9,57,4.4,4.37,2.76
6060,0.32,62.2,59,4.37,4.35,2.71
6061,1,66.5,59,6.24,6.21,4.14
6062,1.2,62.1,57,6.84,6.69,4.21
6063,0.77,62.7,54,5.84,5.89,3.67
6064,1.01,61.8,58,6.36,6.39,3.94
6065,1.01,62.1,61,6.27,6.38,3.93
6066,1.01,63,58,6.29,6.34,3.98
6067,0.82,61.9,56,6,6.02,3.72
6068,0.77,59.4,59,6,5.96,3.55
6069,0.8,61.7,58,5.98,5.95,3.68
6070,1.13,59.4,62,6.78,6.83,4.04
6071,0.92,63.5,58,6.16,6.12,3.9
6072,0.92,61.8,59,6.25,6.21,3.85
6073,0.9,61.1,58,6.24,6.19,3.79
6074,1.09,61.6,61,6.64,6.57,4.07
6075,0.91,61.5,56,6.2,6.23,3.82
6076,0.91,60.8,56,6.25,6.29,3.81
6077,0.91,62.8,59,6.13,6.16,3.86
6078,0.62,62.2,54,5.45,5.48,3.4
6079,1.09,61.9,58,6.65,6.58,4.1
6080,1.02,61.3,62,6.42,6.46,3.95
6081,1.01,63.5,60,6.23,6.31,3.98
6082,1.01,62.1,59,6.42,6.39,3.98
6083,1.01,59.4,57,6.59,6.57,3.91
6084,0.8,61.4,56,5.97,6.02,3.68
6085,0.8,62.4,54,5.93,5.99,3.72
6086,0.9,62.4,61,6.05,6.09,3.79
6087,1.02,64.6,55,6.33,6.28,4.07
6088,0.91,64,61,6.01,6.06,3.86
6089,0.7,61.3,59,5.69,5.73,3.5
6090,1.02,59.6,59,6.51,6.54,3.89
6091,1.03,60.2,55,6.59,6.53,3.95
6092,1,63.1,58,6.29,6.36,3.99
6093,0.9,62.2,57,6.11,6.15,3.81
6094,0.9,61.2,54,6.25,6.29,3.84
6095,0.81,61.5,57,6,6.06,3.71
6096,1.06,62.4,57,6.48,6.54,4.06
6097,0.96,61.6,59,6.24,6.29,3.86
6098,1,59.3,66,6.44,6.51,3.84
6099,0.91,62.2,59,6.19,6.15,3.84
6100,0.91,62.6,58,6.17,6.14,3.85
6101,0.91,62.8,58,6.18,6.15,3.87
6102,0.91,61.8,60,6.21,6.18,3.83
6103,0.9,63.2,58,6.09,6.16,3.87
6104,1.23,63.7,58,6.72,6.79,4.3
6105,0.97,59.6,59,6.41,6.47,3.84
6106,0.9,62,59,6.2,6.1,3.81
6107,0.9,64.5,57,6.01,6.08,3.9
6108,1,63.7,57,6.36,6.32,4.04
6109,1,62.4,56,6.35,6.31,3.95
6110,1.06,60.7,57,6.61,6.59,4
6111,1.11,61.9,58,6.63,6.61,4.1
6112,0.82,61.8,53,6.02,6.05,3.73
6113,0.91,62.7,62,6.11,6.21,3.86
6114,1.02,62.8,56,6.42,6.38,4.02
6115,0.77,61.6,55,5.88,5.91,3.63
6116,0.73,61.5,55,5.79,5.82,3.57
6117,1.08,64.3,58,6.46,6.44,4.15
6118,1.08,65.1,54,6.47,6.44,4.2
6119,0.81,63.5,55,5.9,5.94,3.76
6120,1.01,60.6,59,6.49,6.41,3.91
6121,1.01,59,59,6.57,6.61,3.89
6122,1.02,61.9,55,6.43,6.46,3.99
6123,1.02,61.1,62,6.49,6.54,3.98
6124,0.83,61.3,57.2,6.02,6.11,3.72
6125,0.9,62.2,60,6.14,6.07,3.8
6126,1.21,64.6,59,6.74,6.64,4.32
6127,0.95,62.9,58,6.26,6.21,3.92
6128,0.93,62.9,57,6.25,6.19,3.91
6129,1.04,61.3,55,6.49,6.44,3.96
6130,1.17,62.2,58,6.76,6.72,4.19
6131,1.21,60.8,58,6.93,6.88,4.19
6132,0.93,61.6,54,6.29,6.33,3.89
6133,1.39,62.6,57,7.15,7.1,4.46
6134,0.91,61.6,56,6.24,6.22,3.84
6135,0.92,62.5,60,6.19,6.26,3.89
6136,0.91,60.5,59,6.26,6.34,3.81
6137,1.13,59.1,63,6.85,6.82,4.04
6138,1.13,62.4,59,6.68,6.62,4.15
6139,1.13,62.2,59,6.67,6.61,4.13
6140,1.02,62.1,56,6.45,6.4,3.99
6141,0.93,62.8,56,6.19,6.27,3.91
6142,0.9,62.1,58,6.16,6.2,3.84
6143,0.9,63.1,60,6.08,6.12,3.85
6144,0.9,62.6,58,6.14,6.22,3.87
6145,0.9,62.1,57,6.16,6.23,3.85
6146,0.9,61.9,58,6.14,6.18,3.81
6147,0.9,59.5,58,6.28,6.33,3.75
6148,0.96,60,60,6.47,6.43,3.87
6149,1.06,60,59,6.64,6.59,3.97
6150,1.05,63.6,59,6.4,6.36,4.06
6151,0.7,62.3,53.7,5.67,5.72,3.55
6152,0.93,62.1,55,6.27,6.29,3.9
6153,0.9,62.7,57,6.1,6.15,3.84
6154,0.93,62.5,55,6.2,6.24,3.89
6155,0.83,61.3,56,6.04,6.06,3.71
6156,0.9,62,63,6.06,6.13,3.78
6157,1.25,64.4,58,6.82,6.71,4.36
6158,0.73,61.8,54,5.8,5.78,3.58
6159,0.91,62.6,56,6.27,6.3,3.81
6160,1,62.8,54,6.35,6.43,4.01
6161,1,64.1,54,6.3,6.33,4.05
6162,0.91,63.7,58,6.08,6.11,3.88
6163,1.01,56.8,66,6.63,6.58,3.75
6164,1,63.2,60,6.27,6.33,3.98
6165,1,59,61,6.42,6.46,3.8
6166,1.01,66.8,60,6.21,6.13,4.12
6167,1.01,62.8,57,6.42,6.38,4.02
6168,1,61.8,60,6.37,6.31,3.92
6169,1.08,62.7,58,6.53,6.49,4.08
6170,0.9,59.3,59,6.27,6.3,3.73
6171,0.9,58.9,67,6.18,6.17,3.64
6172,0.9,62.8,59,6.16,6.13,3.86
6173,0.9,59.6,63,6.24,6.17,3.7
6174,0.9,63.9,59,6.09,6.06,3.88
6175,0.9,63.4,62,6.05,6,3.82
6176,0.9,62.4,56,6.22,6.18,3.87
6177,0.9,61.6,60,6.19,6.14,3.8
6178,0.81,63.1,56,5.99,5.9,3.75
6179,0.9,63.9,58,6.08,6.03,3.87
6180,0.91,63.7,58,6.1,6.17,3.91
6181,0.74,63.5,58,5.78,5.72,3.65
6182,0.97,61.9,58,6.35,6.31,3.92
6183,0.97,59.9,59,6.45,6.38,3.84
6184,0.91,61.5,58,6.2,6.23,3.82
6185,0.95,59.3,59,6.42,6.46,3.82
6186,0.91,64.4,60,6.05,6.1,3.91
6187,1.06,62.6,60,6.43,6.47,4.04
6188,0.77,61.3,56,5.91,5.94,3.63
6189,1.02,58,60,6.7,6.64,3.87
6190,0.85,63.6,56,5.97,6.01,3.81
6191,1.01,61.4,56,6.44,6.47,3.97
6192,0.92,60.3,56,6.32,6.35,3.82
6193,0.9,61.1,63,6.21,6.17,3.78
6194,0.9,62.4,63,6.18,6.15,3.85
6195,0.9,62.5,63,6.14,6.11,3.83
6196,0.9,62.8,59,6.1,6.06,3.82
6197,0.9,63.2,62,6.13,6.06,3.85
6198,1.03,62.2,57,6.5,6.46,4.03
6199,1.01,63.7,57,6.32,6.36,4.04
6200,1.01,62.8,57,6.37,6.41,4.01
6201,0.91,59.2,60,6.3,6.41,3.76
6202,1.02,62.4,59,6.42,6.37,3.99
6203,1.02,64.2,53,6.3,6.26,4.03
6204,1,59,62,6.52,6.47,3.83
6205,1.19,61.5,58,6.88,6.78,4.2
6206,1.02,63.5,60,6.33,6.24,3.99
6207,1,62.2,57,6.29,6.25,3.9
6208,1.01,63.7,55,6.32,6.37,4.04
6209,1.01,59.4,59,6.53,6.56,3.89
6210,1.01,60.6,57,6.51,6.56,3.96
6211,0.7,61.2,56,5.72,5.75,3.51
6212,1.07,58.4,60,6.68,6.78,3.93
6213,0.9,61.6,57,6.17,6.24,3.82
6214,0.9,62.1,55,6.17,6.2,3.84
6215,1.03,63.7,60,6.35,6.28,4.02
6216,0.8,62.5,56,5.95,5.98,3.73
6217,0.99,60.3,57,6.44,6.49,3.9
6218,0.7,59.3,55,5.86,5.83,3.47
6219,0.89,62.7,57,6.08,6.13,3.83
6220,1.01,62.9,57,6.37,6.3,3.98
6221,1.01,60.7,57,6.42,6.46,3.91
6222,1.01,63.1,58,6.34,6.38,4.01
6223,1,60.5,61,6.31,6.38,3.84
6224,1,58.8,62,6.5,6.53,3.83
6225,1,59.5,63,6.41,6.47,3.83
6226,1,59.1,61,6.39,6.44,3.79
6227,1.02,58.3,61,6.57,6.63,3.85
6228,1.02,63.5,58,6.34,6.38,4.04
6229,0.9,63.3,55,6.05,6.08,3.84
6230,0.9,58.8,60,6.22,6.26,3.67
6231,1.01,64.2,59,6.31,6.28,4.04
6232,1.01,64,59,6.34,6.28,4.04
6233,1.1,59.5,57,6.81,6.74,4.03
6234,1.1,62.8,55,6.68,6.57,4.16
6235,0.75,62.8,57,5.74,5.78,3.62
6236,0.9,62.6,58,6.1,6.14,3.83
6237,0.9,62.6,57,6.19,6.15,3.86
6238,0.75,62,58,5.77,5.84,3.6
6239,0.71,61.2,56,5.76,5.86,3.54
6240,1.06,58.4,58,6.7,6.65,3.9
6241,0.9,62.9,56,6.19,6.09,3.86
6242,0.9,62.4,56,6.24,6.16,3.87
6243,1.01,61.8,59,6.41,6.31,3.93
6244,0.91,59.9,58,6.35,6.27,3.78
6245,1.03,62.1,54,6.47,6.51,4.03
6246,0.9,60.8,58,6.2,6.29,3.8
6247,0.9,61.9,59,6.16,6.19,3.82
6248,0.9,61.6,58,6.16,6.21,3.81
6249,0.9,62.5,62,6.04,6.09,3.79
6250,0.9,63,61,6.09,6.14,3.85
6251,0.83,61.8,55,6.01,6.06,3.73
6252,1.05,61.7,59,6.52,6.58,4.04
6253,1.17,63.6,62,6.65,6.55,4.2
6254,0.93,58.8,60,6.49,6.37,3.78
6255,0.93,62.5,58,6.22,6.19,3.88
6256,0.92,62.1,58,6.18,6.22,3.85
6257,0.92,61.7,59,6.18,6.27,3.84
6258,0.92,62.2,56,6.2,6.24,3.87
6259,0.92,62.1,57,6.2,6.26,3.87
6260,0.92,62.1,53,6.22,6.25,3.87
6261,0.9,61.9,55,6.21,6.23,3.85
6262,1.01,58.3,60,6.64,6.66,3.88
6263,1.01,59.4,60,6.44,6.49,3.84
6264,1.27,62.8,58,6.96,6.92,4.36
6265,0.91,63.5,57,6.12,6.16,3.9
6266,0.87,61.4,54,6.15,6.2,3.79
6267,0.74,60.9,57,5.83,5.86,3.56
6268,0.9,61.9,59,6.09,6.12,3.78
6269,1.04,63.2,58,6.39,6.34,4.02
6270,1.04,62.9,56,6.5,6.41,4.06
6271,1.04,62.8,60,6.41,6.38,4.01
6272,0.71,61.7,58,5.71,5.74,3.53
6273,1.12,62.1,56,6.7,6.65,4.14
6274,1.12,61,59,6.74,6.7,4.1
6275,1,60.4,62,6.52,6.42,3.91
6276,1,63,61,6.31,6.35,3.99
6277,1,63.2,56,6.31,6.37,4.01
6278,0.71,61.2,56,5.75,5.81,3.54
6279,0.9,61,56,6.23,6.29,3.82
6280,0.9,59.3,56,6.27,6.32,3.73
6281,1.01,63.8,57,6.31,6.23,4
6282,1.01,60.8,63,6.38,6.32,3.86
6283,1.01,62.5,61,6.37,6.33,3.97
6284,1.01,62.7,57,6.43,6.37,4.01
6285,1.25,61.3,58,6.98,6.95,4.27
6286,0.97,62.2,55.9,6.34,6.29,3.94
6287,1.05,62.7,54,6.51,6.48,4.07
6288,0.91,62.5,59,6.19,6.09,3.84
6289,0.97,58.9,58,6.51,6.47,3.82
6290,0.97,62.1,60,6.24,6.29,3.89
6291,1.07,61.1,57,6.61,6.65,4.05
6292,0.9,62.5,56,6.13,6.19,3.85
6293,0.9,63,62,6.09,6,3.81
6294,1.15,63.6,57,6.6,6.64,4.21
6295,0.7,62.7,54,5.66,5.7,3.56
6296,0.7,62.8,60,5.65,5.69,3.56
6297,1.01,59.4,60,6.55,6.58,3.9
6298,0.65,61.8,57,5.54,5.56,3.43
6299,0.91,61.9,56,6.2,6.23,3.85
6300,0.9,63.6,59,6.1,6.04,3.86
6301,1.14,62.3,56,6.73,6.66,4.17
6302,0.9,61,58,6.2,6.13,3.76
6303,0.9,59.6,61,6.25,6.2,3.71
6304,1.14,61.8,59,6.74,6.62,4.13
6305,1.5,62.9,60,7.31,7.22,4.57
6306,1.5,64,56,7.18,7.05,4.56
6307,1,62.8,61,6.37,6.25,3.96
6308,1.01,63.9,56,6.29,6.38,4.05
6309,0.83,61.5,55,6.05,6.08,3.73
6310,1.23,61.8,56,6.85,6.91,4.25
6311,0.56,62.5,59,5.26,5.3,3.3
6312,1.13,64,58,6.58,6.52,4.19
6313,1.13,58.3,61,6.88,6.78,3.98
6314,0.91,61,59,6.23,6.19,3.79
6315,0.96,63,58,6.27,6.23,3.94
6316,1,64,54,6.31,6.26,4.01
6317,0.71,61.9,55,5.73,5.77,3.56
6318,0.94,62.4,58,6.33,6.26,3.93
6319,1.16,60.7,57,6.83,6.77,4.13
6320,1.01,61.3,62,6.44,6.48,3.96
6321,1.11,61.2,61,6.69,6.65,4.08
6322,1.11,63.4,55,6.54,6.51,4.14
6323,1,63.8,59,6.28,6.26,4
6324,1.11,61.5,59,6.56,6.61,4.05
6325,0.71,60.1,56,5.77,5.83,3.48
6326,0.71,61.2,57,5.72,5.76,3.51
6327,0.71,61.2,55,5.74,5.78,3.53
6328,0.71,60.9,56,5.76,5.79,3.52
6329,0.71,61.7,56,5.71,5.74,3.53
6330,0.91,61.3,56,6.28,6.21,3.83
6331,0.71,61.2,57,5.73,5.8,3.53
6332,0.83,62,57,6.02,5.97,3.72
6333,0.91,61.9,61,6.11,6.14,3.79
6334,1.06,62.6,58,6.52,6.46,4.06
6335,1,61,57,6.51,6.4,3.94
6336,1,62.8,57,6.39,6.35,4
6337,1,62.3,56,6.43,6.38,3.99
6338,1,61,57,6.51,6.4,3.94
6339,0.57,61.3,57,5.33,5.41,3.29
6340,0.9,61.5,57,6.19,6.23,3.82
6341,1,57.3,62,6.54,6.59,3.76
6342,1,44,53,6.31,6.24,4.12
6343,1,60.4,63,6.44,6.37,3.87
6344,1.2,59.8,58,6.92,6.83,4.11
6345,0.9,61.6,58,6.26,6.18,3.83
6346,1.01,64.2,56,6.31,6.27,4.04
6347,1,62.7,59,6.35,6.31,3.97
6348,1,57.4,59,6.61,6.53,3.77
6349,1.5,61.5,58,7.38,7.2,4.5
6350,0.93,62.6,59,6.17,6.2,3.87
6351,0.91,62.6,57,6.2,6.23,3.89
6352,1,63.4,55,6.3,6.38,4.02
6353,0.9,60.1,58,6.25,6.29,3.77
6354,0.9,61.7,56,6.21,6.26,3.85
6355,0.9,60.1,56,6.3,6.35,3.8
6356,1.03,58.9,56,6.61,6.57,3.88
6357,1,63.4,58,6.31,6.25,3.98
6358,0.9,62.4,55,6.19,6.15,3.85
6359,1,59,67,6.48,6.41,3.8
6360,0.91,61.7,59,6.21,6.17,3.82
6361,0.32,63.2,56,4.38,4.32,2.75
6362,0.32,62.8,58,4.37,4.33,2.73
6363,0.32,63,57,4.37,4.33,2.74
6364,0.32,63,55,4.39,4.34,2.75
6365,0.32,63.4,55,4.37,4.33,2.76
6366,0.32,61.9,59,4.41,4.38,2.72
6367,0.32,63.1,54,4.42,4.36,2.77
6368,0.32,61.3,60,4.42,4.36,2.69
6369,0.32,62.2,56,4.39,4.36,2.72
6370,0.32,61.9,58,4.38,4.34,2.7
6371,0.32,63.1,55,4.37,4.34,2.75
6372,0.32,61.2,58,4.44,4.39,2.7
6373,0.32,62.7,55,4.42,4.39,2.76
6374,0.32,61.7,60,4.41,4.38,2.71
6375,0.3,60,60,4.4,4.3,2.61
6376,0.25,62,59,3.99,4.04,2.49
6377,0.25,60.7,59,4.07,4.1,2.48
6378,0.25,60.7,60,4.09,4.11,2.49
6379,0.25,61.2,57,4.08,4.12,2.51
6380,0.25,61.5,59,4.02,4.04,2.48
6381,0.25,62.5,59,4.02,4.05,2.52
6382,0.25,62.1,57,4.04,4.07,2.52
6383,0.25,62,59,4.05,4.08,2.52
6384,0.25,61.1,58,4.08,4.1,2.5
6385,0.25,62.9,59,3.99,4.02,2.52
6386,0.25,62.5,59,4.02,4.04,2.52
6387,0.25,63.1,56,4,4.05,2.54
6388,0.25,61.6,57,4.08,4.1,2.52
6389,0.25,62.9,58,4.01,4.03,2.53
6390,0.36,60.2,58,4.6,4.63,2.78
6391,1.04,60.2,56,6.61,6.54,3.96
6392,0.77,59.4,59,5.96,6,3.55
6393,0.92,61.8,59,6.21,6.25,3.85
6394,0.92,62.9,56,6.2,6.24,3.91
6395,0.92,62.7,57,6.14,6.2,3.87
6396,1,62.9,59,6.27,6.38,3.98
6397,1.02,59.1,60,6.59,6.54,3.88
6398,1.01,61.8,58,6.39,6.36,3.94
6399,1.01,62.1,61,6.38,6.27,3.93
6400,1.01,63,58,6.34,6.29,3.98
6401,1.03,61,58,6.52,6.47,3.96
6402,1.03,67,61,6.25,6.17,4.16
6403,1.01,61.2,57,6.45,6.4,3.92
6404,1.01,61.1,58,6.39,6.37,3.9
6405,1.01,63.2,57,6.33,6.28,3.99
6406,1.03,62.1,59,6.47,6.42,4
6407,1.02,60.9,58,6.41,6.53,3.94
6408,1.02,61.1,61,6.48,6.51,3.97
6409,0.76,62.1,55,5.84,5.88,3.64
6410,0.77,62.2,55,5.85,5.88,3.65
6411,0.92,61.7,62,6.2,6.12,3.8
6412,1.13,59.4,62,6.83,6.78,4.04
6413,0.74,65.4,53,5.73,5.71,3.74
6414,0.91,63.1,61,6.16,6.1,3.87
6415,1.05,61.4,58,6.54,6.58,4.03
6416,1,62.5,58,6.27,6.36,3.95
6417,0.71,62,53.9,5.73,5.77,3.57
6418,0.54,61.3,56,5.24,5.26,3.22
6419,1,65.6,56,6.23,6.3,4.11
6420,1.02,61,58,6.49,6.52,3.97
6421,0.8,60.9,57,5.98,6.04,3.66
6422,0.8,62.1,56,5.93,5.98,3.7
6423,1.04,58.7,58,6.68,6.61,3.9
6424,0.9,62.4,56,6.15,6.18,3.85
6425,0.9,60.6,60,6.24,6.3,3.8
6426,1.01,60.6,58,6.47,6.53,3.94
6427,1.01,61.7,57,6.5,6.47,4
6428,0.9,61.4,56,6.19,6.23,3.81
6429,1.02,61.3,62,6.46,6.42,3.95
6430,1.01,66.1,55,6.28,6.24,4.14
6431,1.02,62.3,58,6.42,6.37,3.99
6432,1.02,62.4,56,6.42,6.37,3.99
6433,1.02,62.5,57,6.43,6.38,4
6434,1.02,64.5,56,6.3,6.23,4.04
6435,1.2,65.5,59,6.73,6.53,4.34
6436,0.91,62.6,58,6.14,6.17,3.85
6437,0.91,62.8,58,6.15,6.18,3.87
6438,0.91,62.2,59,6.15,6.19,3.84
6439,0.91,61.8,60,6.18,6.21,3.83
6440,1.29,63.2,54,6.96,6.94,4.39
6441,1.09,62.3,59,6.55,6.59,4.09
6442,0.79,61.3,56,5.96,5.98,3.66
6443,1.01,63.7,56,6.33,6.38,4.05
6444,0.9,62.3,58,6.18,6.12,3.83
6445,0.72,61.7,56,5.77,5.81,3.57
6446,1.01,59.2,65,6.35,6.41,3.78
6447,1.01,58.3,62,6.46,6.5,3.78
6448,1.09,60.7,57,6.72,6.62,4.06
6449,1.1,62.6,57,6.61,6.56,4.12
6450,0.91,62.3,60,6.08,6.15,3.81
6451,0.91,61.8,57,6.16,6.2,3.82
6452,1.01,65.7,58,6.12,6.2,4.05
6453,1.14,61.3,55.8,6.74,6.76,4.13
6454,0.93,61,60,6.29,6.26,3.82
6455,1.23,63.7,58,6.79,6.72,4.3
6456,0.91,61.5,56,6.27,6.22,3.84
6457,0.91,62.2,59,6.23,6.19,3.86
6458,0.91,61.1,60,6.29,6.24,3.83
6459,1.01,62.5,58,6.37,6.42,4
6460,0.99,63.3,54,6.36,6.43,4.05
6461,0.9,62.8,60,6.14,6.08,3.84
6462,0.71,61.1,57,5.74,5.78,3.52
6463,0.71,61.9,56,5.7,5.73,3.54
6464,0.8,61.1,56,5.98,6.01,3.66
6465,1,61.8,58,6.43,6.48,3.99
6466,0.94,56.8,67,6.56,6.44,3.69
6467,1.17,63.9,55,6.66,6.73,4.28
6468,0.9,61.8,60,6.14,6.2,3.81
6469,0.9,62.2,60,6.14,6.17,3.83
6470,0.9,59.8,54,6.25,6.32,3.76
6471,0.9,63.3,57,6.1,6.16,3.88
6472,0.91,60.9,58,6.28,6.2,3.8
6473,1.03,62.4,56,6.44,6.48,4.03
6474,0.9,62.5,56,6.13,6.16,3.84
6475,0.88,62.3,53,6.12,6.15,3.82
6476,0.9,62.1,59,6.02,6.16,3.78
6477,0.9,62.4,62,6.13,6.17,3.84
6478,1.01,62.8,57,6.41,6.36,4.01
6479,1.11,64.8,55.1,6.44,6.55,4.21
6480,1.02,61.1,62,6.54,6.49,3.98
6481,1.06,63.4,61,6.46,6.37,4.07
6482,0.9,65,55,6.11,6.04,3.95
6483,1.22,62.2,60,6.77,6.89,4.25
6484,1.24,65.7,57,6.72,6.68,4.4
6485,0.9,62.7,59,6.12,6.17,3.85
6486,1.04,60.8,57,6.54,6.59,3.99
6487,0.9,62.4,57,6.15,6.19,3.85
6488,0.96,61.1,59,6.32,6.28,3.85
6489,1.03,63.1,58,6.41,6.37,4.03
6490,1.01,63.7,59,6.31,6.38,4.04
6491,0.96,60,60,6.43,6.47,3.87
6492,1.25,63.5,57,6.73,6.65,4.25
6493,1.06,57.2,60,6.84,6.74,3.88
6494,1.02,62.2,58,6.41,6.36,3.97
6495,0.9,63.9,59,6.06,6.09,3.88
6496,0.9,60.4,59,6.29,6.32,3.81
6497,0.9,61.1,63,6.2,6.17,3.78
6498,0.89,61.7,55,6.22,6.19,3.83
6499,0.93,61,59,6.34,6.28,3.85
6500,0.9,62.3,55,6.18,6.14,3.84
6501,0.97,61.9,58,6.31,6.35,3.92
6502,0.97,59.9,59,6.38,6.45,3.84
6503,0.97,56.4,66,6.59,6.54,3.7
6504,0.9,61.8,56,6.18,6.16,3.81
6505,0.9,62.1,60,6.11,6.2,3.82
6506,1.01,62.9,59,6.29,6.37,3.98
6507,1.01,63.1,55,6.31,6.33,3.99
6508,1.01,62.3,59,6.34,6.37,3.96
6509,0.96,63.1,58,6.2,6.25,3.93
6510,0.9,63,59,6.13,6.1,3.85
6511,1.12,62.3,57,6.72,6.61,4.15
6512,1.12,62.7,55,6.65,6.61,4.16
6513,1.44,58.2,58,7.39,7.35,4.29
6514,0.9,61.2,57,6.28,6.24,3.83
6515,0.9,61.5,59,6.19,6.13,3.79
6516,1.12,62.4,58,6.58,6.63,4.12
6517,1.1,63.3,56,6.53,6.58,4.15
6518,0.92,62,54,6.26,6.32,3.9
6519,1,64.3,59,6.21,6.3,4.02
6520,0.91,61.7,56,6.22,6.25,3.85
6521,0.91,62.7,63,6.1,6.03,3.8
6522,1.12,58.5,60,6.83,6.89,4.01
6523,1.1,63.4,56,6.56,6.54,4.15
6524,0.91,62.6,54,6.22,6.25,3.9
6525,0.91,58,57,6.36,6.47,3.72
6526,0.9,62.4,63,6.15,6.18,3.85
6527,0.9,61.8,61,6.16,6.2,3.82
6528,0.9,62.5,63,6.11,6.14,3.83
6529,0.9,61.1,63,6.17,6.21,3.78
6530,0.9,63.2,62,6.06,6.13,3.85
6531,0.9,62.8,59,6.06,6.1,3.82
6532,0.92,62.4,56,6.21,6.23,3.88
6533,0.95,62.2,56,6.26,6.35,3.92
6534,0.84,61.7,53,6.08,6.11,3.76
6535,0.8,62.8,56,5.91,5.96,3.73
6536,0.95,60.7,59,6.36,6.3,3.84
6537,1.03,58.8,62,6.58,6.51,3.85
6538,1.1,59.4,54,6.79,6.74,4.02
6539,1.18,63.6,57,6.74,6.72,4.28
6540,1.12,61.2,59,6.7,6.66,4.09
6541,1.01,61.8,58,6.45,6.37,3.96
6542,1.01,60.2,58,6.48,6.44,3.89
6543,1.01,63.1,57,6.37,6.3,4
6544,1.01,61.7,59,6.41,6.37,3.94
6545,0.9,62.7,57,6.13,6.15,3.85
6546,0.9,60.6,61,6.13,6.19,3.73
6547,1.01,59.4,59,6.56,6.53,3.89
6548,1.01,63.7,55,6.37,6.32,4.04
6549,1.01,65.7,54,6.32,6.28,4.14
6550,1.01,63.4,62,6.25,6.18,3.94
6551,1.01,62,59,6.49,6.43,4.01
6552,1.01,63.6,59,6.38,6.34,4.04
6553,1.01,60.5,60,6.52,6.5,3.94
6554,1.01,58.6,62,6.51,6.45,3.8
6555,0.93,62.7,61,6.24,6.14,3.88
6556,1.11,62.5,57,6.64,6.6,4.14
6557,0.9,61.6,58,6.12,6.26,3.81
6558,0.99,60.6,61,6.45,6.38,3.89
6559,1.07,58.4,60,6.78,6.68,3.93
6560,1.11,63.1,57,6.59,6.54,4.14
6561,1,62.3,57,6.33,6.28,3.93
6562,0.91,62.1,55,6.17,6.14,3.82
6563,0.92,61.3,58,6.21,6.26,3.82
6564,1.01,56.9,60,6.68,6.64,3.79
6565,1,61.5,64,6.29,6.22,3.85
6566,0.9,60.6,55,6.27,6.33,3.82
6567,1,60.5,61,6.38,6.31,3.84
6568,1.12,61,59,6.72,6.66,4.08
6569,1,59.1,61,6.44,6.39,3.79
6570,1,59.5,63,6.47,6.41,3.83
6571,1,60.7,55,6.39,6.33,3.86
6572,1.12,61,56,6.68,6.65,4.07
6573,1,62.6,56,6.43,6.39,4.01
6574,1.04,59.6,56,6.64,6.59,3.94
6575,1.04,62.2,56,6.51,6.48,4.04
6576,1.12,61.3,58,6.69,6.68,4.1
6577,1,62,59,6.43,6.3,3.95
6578,1,60.6,58,6.47,6.4,3.9
6579,1,64.6,60,6.23,6.18,4.01
6580,0.9,64,59,6.04,6.09,3.88
6581,0.9,62.9,56,6.09,6.19,3.86
6582,0.9,62.4,56,6.16,6.24,3.87
6583,1.03,60.7,59,6.48,6.54,3.95
6584,1.03,61.3,56,6.49,6.53,3.99
6585,1.03,62.3,59,6.42,6.46,4.01
6586,1.09,63.8,57,6.5,6.55,4.16
6587,1.01,60.7,59,6.47,6.45,3.92
6588,1.01,61.3,59,6.5,6.46,3.97
6589,0.97,62.3,56,6.28,6.33,3.93
6590,1.06,59.2,60,6.64,6.6,3.92
6591,1.02,58.1,58,6.67,6.58,3.85
6592,1.19,62.4,59,6.74,6.71,4.2
6593,1.01,63.5,58,6.34,6.39,4.04
6594,1.01,59.5,57,6.56,6.59,3.91
6595,0.9,60.6,61,6.19,6.13,3.73
6596,1,60.7,59,6.4,6.46,3.9
6597,0.91,63.5,58,6.15,6.04,3.87
6598,0.9,63.5,62,6.07,6.11,3.87
6599,1,62.8,57,6.37,6.44,4.02
6600,1,62.6,59,6.28,6.33,3.95
6601,1,62.9,59,6.3,6.39,3.99
6602,1,62.6,58,6.31,6.37,3.97
6603,1,63.8,58,6.28,6.33,4.02
6604,1,62.7,57,6.29,6.34,3.96
6605,0.93,58.8,60,6.37,6.49,3.78
6606,0.93,62.5,58,6.19,6.22,3.88
6607,0.91,60.6,56,6.27,6.3,3.81
6608,1,63,56,6.31,6.38,4
6609,0.9,63.3,59,6.05,6.01,3.82
6610,1,60.2,59,6.41,6.48,3.88
6611,0.74,62.2,57,5.78,5.83,3.61
6612,0.72,61.8,56,5.74,5.78,3.56
6613,0.72,61,55,5.79,5.81,3.54
6614,0.9,61.8,58,6.17,6.12,3.8
6615,0.9,61.3,59,6.24,6.19,3.81
6616,0.9,62.7,59,6.15,6.1,3.84
6617,0.9,62,57,6.16,6.1,3.8
6618,0.9,61.8,56,6.25,6.18,3.84
6619,0.9,60.7,58,6.21,6.17,3.76
