No,carat,depth,table,x,y,z
8336,0.9,61,62,6.16,6.24,3.78
8337,1.01,58.8,58,6.59,6.51,3.85
8338,1.01,62.3,60,6.31,6.25,3.91
8339,0.9,59.6,59,6.27,6.31,3.75
8340,1.02,61.1,58,6.45,6.49,3.95
8341,1.02,60.7,57,6.5,6.54,3.96
8342,1.01,59.3,62,6.51,6.58,3.88
8343,1.02,59.6,57,6.65,6.5,3.92
8344,1.02,60.5,58,6.54,6.58,3.97
8345,1.02,63.3,59,6.32,6.42,4.03
8346,1.02,62.8,55,6.4,6.43,4.03
8347,1.02,62.9,56,6.36,6.43,4.02
8348,1.02,63,57,6.39,6.44,4.04
8349,1.02,62.4,55,6.44,6.47,4.03
8350,1.02,59.6,59,6.54,6.59,3.91
8351,1.05,62.9,57,6.47,6.51,4.08
8352,1.04,64.9,56,6.39,6.34,4.13
8353,1.02,61.4,54,6.55,6.52,4.01
8354,1,61.8,58,6.43,6.39,3.96
8355,1.02,63,58,6.43,6.37,4.03
8356,1.02,62.4,57,6.43,6.4,4
8357,1.02,70.6,57,6.08,6.01,4.27
8358,1.02,60.7,57,6.54,6.51,3.96
8359,0.77,60.2,58,5.93,5.97,3.58
8360,1.01,62.4,58,6.37,6.42,3.99
8361,1.01,64.1,59,6.31,6.35,4.06
8362,1.01,64.1,62,6.19,6.26,3.99
8363,1.01,61,56,6.47,6.54,3.97
8364,1.01,59.3,64,6.47,6.49,3.84
8365,1.14,62.8,58,6.61,6.56,4.14
8366,0.9,63.8,58,6.08,6.12,3.89
8367,0.9,58.8,61,6.28,6.3,3.7
8368,0.9,63.4,58,6.07,6.11,3.86
8369,1,63.5,54,6.35,6.41,4.05
8370,0.97,62.6,58,6.24,6.18,3.89
8371,0.31,60.7,61,4.36,4.4,2.66
8372,0.31,63.7,59,4.26,4.31,2.73
8373,0.31,60.8,57,4.38,4.41,2.67
8374,0.31,61.6,56,4.35,4.39,2.69
8375,0.31,59.4,58,4.37,4.45,2.62
8376,0.31,63,57,4.27,4.33,2.71
8377,0.31,63.6,54,4.28,4.33,2.74
8378,0.31,58.2,61,4.42,4.45,2.58
8379,0.31,61.9,57,4.32,4.34,2.68
8380,0.31,58.3,61,4.44,4.48,2.6
8381,0.31,62.2,56,4.36,4.39,2.72
8382,0.35,62.5,54,4.5,4.52,2.82
8383,0.35,60.2,58,4.54,4.6,2.75
8384,0.35,62.4,55,4.52,4.55,2.83
8385,0.35,62.2,56,4.48,4.52,2.8
8386,0.35,63.6,54,4.51,4.52,2.87
8387,0.35,63.1,56,4.46,4.51,2.83
8388,0.35,62.3,58,4.49,4.53,2.81
8389,0.35,61.7,58,4.51,4.54,2.79
8390,0.26,60.9,58,4.13,4.15,2.52
8391,0.32,59.9,57,4.47,4.49,2.68
8392,0.32,62.3,55,4.36,4.38,2.72
8393,0.5,69.8,55,4.89,4.8,3.38
8394,0.34,62,55,4.5,4.53,2.8
8395,0.37,63.1,55,4.59,4.63,2.91
8396,0.37,59.5,61,4.64,4.67,2.77
8397,0.37,63.7,55,4.54,4.56,2.9
8398,0.37,61.4,59,4.55,4.61,2.81
8399,0.34,62,58,4.43,4.47,2.76
8400,0.3,61.6,61,4.26,4.31,2.64
8401,1.07,62,59,6.54,6.5,4.04
8402,0.9,60.7,57,6.21,6.25,3.78
8403,0.9,62.9,54,6.14,6.16,3.87
8404,1.06,60.1,59,6.65,6.63,3.99
8405,1.03,63.3,57,6.37,6.46,4.06
8406,1.07,62.9,59,6.58,6.51,4.12
8407,0.9,63.9,60,6.14,6.09,3.91
8408,1.07,62,57,6.58,6.55,4.07
8409,1.06,62.8,57,6.52,6.56,4.11
8410,1.04,59.9,56,6.64,6.58,3.96
8411,0.9,61.9,58,6.2,6.24,3.85
8412,1.04,66.9,62,6.22,6.15,4.14
8413,1.04,62.1,56,6.48,6.5,4.03
8414,0.92,63.1,57,6.11,6.16,3.87
8415,1.02,63.1,59,6.33,6.39,4.01
8416,1.02,60.7,62,6.44,6.47,3.92
8417,0.97,62.8,55,6.25,6.3,3.94
8418,1.51,60.9,56,7.38,7.26,4.46
8419,1.21,63.3,60,6.76,6.69,4.26
8420,1.21,61,56,6.91,6.87,4.2
8421,1.15,62,58,6.69,6.73,4.16
8422,1.05,61.7,55,6.54,6.56,4.04
8423,1.05,61.5,55,6.53,6.57,4.03
8424,1,61.6,61,6.29,6.35,3.89
8425,0.93,58.8,61,6.36,6.39,3.75
8426,0.92,62.6,56,6.2,6.17,3.87
8427,1.06,61.4,57,6.57,6.52,4.02
8428,0.92,61.9,57,6.23,6.25,3.86
8429,0.92,58.9,57,6.35,6.38,3.75
8430,1.03,58.6,61,6.64,6.6,3.88
8431,1.03,63.4,62,6.46,6.27,4.05
8432,1.13,60.7,64,6.68,6.63,4
8433,0.9,61.4,62,6.19,6.05,3.76
8434,1.08,62.6,56,6.55,6.61,4.12
8435,1.08,60.2,59,6.6,6.65,3.99
8436,0.77,62.3,56,5.83,5.89,3.65
8437,1.03,62.1,56,6.44,6.48,4.01
8438,0.7,61,61,5.69,5.72,3.48
8439,1.23,58.9,62,7.03,6.97,4.12
8440,0.9,62.4,55,6.09,6.16,3.82
8441,1.25,62.3,59,6.86,6.82,4.26
8442,1.05,61.2,57,6.62,6.55,4.03
8443,1.05,61.2,57,6.59,6.54,4.02
8444,1.01,61.9,58,6.38,6.34,3.94
8445,1.01,63.5,59,6.36,6.31,4.02
8446,1.01,62.3,58,6.45,6.36,3.99
8447,0.81,62.3,55,5.97,6,3.73
8448,1.01,63.5,56,6.32,6.27,4
8449,1.01,59.1,60,6.57,6.55,3.88
8450,1.01,60.3,60,6.49,6.45,3.9
8451,1.06,62.6,59,6.49,6.57,4.09
8452,1.07,61.2,60,6.53,6.57,4.01
8453,1.07,62.8,57,6.5,6.58,4.11
8454,1,62.6,57,6.31,6.37,3.97
8455,1.01,62.5,56,6.4,6.44,4.01
8456,1.01,56.7,61,6.68,6.7,3.79
8457,1.08,62.2,57,6.6,6.56,4.09
8458,1.03,63.5,56,6.37,6.33,4.03
8459,1.03,59.9,60,6.56,6.5,3.91
8460,1.02,64.2,59,6.26,6.2,4
8461,1.02,58.7,63,6.61,6.55,3.86
8462,1.08,62.3,58,6.55,6.52,4.07
8463,1.1,62.5,56,6.56,6.63,4.12
8464,1.03,61.8,59,6.43,6.48,3.99
8465,1.03,62,58,6.43,6.51,4.01
8466,1.04,63.1,55,6.45,6.52,4.09
8467,1.03,59,59,6.55,6.6,3.88
8468,1.08,59.8,59,6.65,6.73,4
8469,1.01,60,59,6.48,6.61,3.93
8470,1.01,62.4,58,6.37,6.41,3.99
8471,1.01,63.2,59,6.35,6.38,4.02
8472,1.01,62.2,59,6.41,6.45,4
8473,1.01,62.6,60,6.35,6.37,3.98
8474,1.01,62.5,55,6.39,6.4,4
8475,1.01,61.3,60,6.4,6.43,3.93
8476,1.01,62.2,59,6.38,6.42,3.98
8477,1.01,61.6,58,6.39,6.4,3.94
8478,1.01,60.5,57,6.49,6.53,3.94
8479,1.01,63.9,54,6.33,6.44,4.08
8480,1.01,62.7,59,6.35,6.4,4
8481,1.01,62.8,60,6.33,6.4,4
8482,1,62.2,62,6.34,6.39,3.96
8483,1.06,62.4,57,6.54,6.48,4.06
8484,0.83,62.3,56,5.99,6.02,3.74
8485,1.01,65.3,58,6.14,6.2,4.03
8486,0.95,60.1,61,6.35,6.37,3.82
8487,1.15,61.4,58,6.7,6.75,4.13
8488,1.01,62.1,59,6.36,6.42,3.97
8489,1.01,62.2,59,6.44,6.35,3.98
8490,0.9,62.8,57,6.13,6.16,3.86
8491,1,63.7,55,6.32,6.37,4.04
8492,0.9,59.5,57,6.19,6.34,3.73
8493,0.9,62.1,57,6.15,6.18,3.83
8494,1.07,62.4,57,6.56,6.58,4.1
8495,0.9,61.9,62,6.15,6.17,3.81
8496,0.92,62.1,60,6.22,6.21,3.86
8497,0.86,62.2,57,6.05,6.1,3.78
8498,1.07,61.7,57,6.55,6.59,4.05
8499,1.1,62.9,58,6.53,6.56,4.12
8500,1.07,62.4,56,6.52,6.56,4.08
8501,1.12,60.1,57,6.82,6.75,4.08
8502,1.12,58.6,58,6.85,6.81,4
8503,1.04,61.4,55,6.5,6.59,4.02
8504,0.91,63.1,59,6.19,6.14,3.89
8505,1.17,62.7,57,6.77,6.69,4.22
8506,1.35,61,55,7.17,7.09,4.35
8507,1.17,61.9,58,6.77,6.73,4.18
8508,1.35,57.9,60,7.33,7.29,4.23
8509,1.35,66.5,57,6.79,6.74,4.5
8510,0.9,60.2,59,6.28,6.22,3.76
8511,1.03,64.7,63,6.36,6.31,4.1
8512,0.9,60,59,6.3,6.23,3.76
8513,1.16,61.3,55,6.79,6.84,4.18
8514,1.01,60,55,6.56,6.53,3.93
8515,1.01,62.3,55,6.4,6.44,4
8516,1,61.3,57,6.4,6.46,3.94
8517,0.93,63.8,59,6.21,6.15,3.94
8518,1.04,62.1,56,6.54,6.47,4.04
8519,1,62.6,58,6.33,6.39,3.98
8520,1.04,61.9,58,6.45,6.47,4
8521,0.95,58,62,6.47,6.42,3.74
8522,1.23,62.8,59,6.76,6.72,4.23
8523,1.04,63.1,60,6.35,6.42,4.03
8524,1.05,63.5,57,6.39,6.43,4.07
8525,1.04,60,61,6.5,6.57,3.92
8526,0.9,61.5,60,6.19,6.17,3.8
8527,1,62.3,56,6.39,6.33,3.96
8528,1,60.2,59,6.5,6.39,3.88
8529,1,58.1,65,6.54,6.48,3.78
8530,1,64.3,58,6.25,6.22,4.01
8531,0.9,62.5,58,6.09,6.13,3.82
8532,1.28,61.6,57,6.93,6.96,4.28
8533,0.9,62.2,58,6.14,6.17,3.83
8534,1.11,61.6,54,6.66,6.72,4.12
8535,0.91,60.2,60,6.25,6.3,3.78
8536,0.91,63,59,6.11,6.15,3.86
8537,1.05,59.1,57,6.63,6.73,3.95
8538,0.91,60.2,58,6.29,6.31,3.79
8539,0.91,60.8,57,6.27,6.29,3.82
8540,0.91,60.8,58,6.21,6.25,3.79
8541,1.13,59.4,58,6.8,6.74,4.02
8542,1.13,60.2,61,6.74,6.71,4.05
8543,0.9,60.3,61,6.22,6.25,3.76
8544,0.9,63.3,57,6.11,6.15,3.88
8545,0.9,62,58,6.13,6.16,3.81
8546,1.01,61.8,61,6.4,6.47,3.98
8547,1.01,62.1,60,6.4,6.44,3.99
8548,1.01,61.9,57,6.36,6.41,3.95
8549,1.01,63.1,60,6.37,6.41,4.03
8550,1.07,59.2,57,6.7,6.64,3.95
8551,1.03,62.2,58,6.45,6.41,4
8552,0.91,63.1,58,6.17,6.12,3.88
8553,1.01,62.8,57,6.38,6.35,4
8554,1.01,62.5,60,6.42,6.39,4
8555,1.01,63.3,58,6.39,6.37,4.04
8556,0.91,63.4,55,6.22,6.18,3.93
8557,1.01,59.6,61,6.59,6.56,3.92
8558,1.01,62.1,56,6.43,6.39,3.98
8559,0.91,62.5,61,6.19,6.1,3.84
8560,1.1,62.6,57,6.6,6.56,4.12
8561,0.9,61.9,55,6.22,6.18,3.84
8562,1.02,62.2,58,6.44,6.48,4.02
8563,1.04,62.9,57,6.39,6.45,4.04
8564,1.01,59.3,61,6.56,6.52,3.88
8565,1.01,62.1,60,6.38,6.35,3.95
8566,0.9,62.2,58,6.15,6.2,3.84
8567,1,60.5,59,6.44,6.48,3.91
8568,0.9,61.4,55,6.18,6.16,3.79
8569,0.9,61.4,57,6.19,6.16,3.79
8570,1.2,58,59,6.98,6.92,4.03
8571,1.1,62.7,58,6.58,6.54,4.11
8572,1,63.1,64,6.31,6.25,3.96
8573,0.9,58,63,6.33,6.25,3.65
8574,1,63.1,58,6.34,6.2,3.95
8575,1,65.1,61,6.15,6.08,3.98
8576,1,69.8,54,6.03,5.94,4.18
8577,1,60.3,62,6.52,6.43,3.91
8578,1.05,62.1,58,6.47,6.5,4.03
8579,1.04,60.1,60,6.53,6.51,3.92
8580,1.01,60.7,62,6.43,6.49,3.92
8581,1.13,60,61,6.71,6.78,4.05
8582,0.91,60.4,59,6.22,6.26,3.77
8583,1.15,62.2,59,6.7,6.62,4.14
8584,1.15,63.8,57,6.65,6.6,4.23
8585,1.19,61.6,56,6.87,6.83,4.22
8586,1.01,61.3,56,6.53,6.45,3.98
8587,0.9,60.9,57,6.22,6.26,3.8
8588,1.01,62.1,60,6.43,6.39,3.98
8589,0.7,61.5,56,5.7,5.78,3.53
8590,0.9,59.1,59,6.31,6.37,3.75
8591,0.91,65.1,63,6.02,6,3.91
8592,1.07,62.9,61,6.47,6.41,4.05
8593,0.56,60.7,56,5.34,5.36,3.25
8594,1.21,60.9,60,6.82,6.78,4.14
8595,1.01,63.9,55,6.38,6.33,4.08
8596,1.03,62.5,56,6.45,6.48,4.04
8597,1.03,61,60,6.46,6.53,3.96
8598,0.9,61,61,6.14,6.18,3.76
8599,1.03,65.5,58,6.18,6.13,4.03
8600,1.03,61.6,59,6.49,6.46,3.99
8601,1.03,64.3,58,6.31,6.28,4.05
8602,1.03,64.3,58,6.31,6.28,4.05
8603,1.11,62.5,58,6.59,6.65,4.14
8604,1.07,61.8,56,6.58,6.63,4.08
8605,1.01,62.4,58,6.41,6.38,3.99
8606,1.08,60.3,58,6.72,6.65,4.03
8607,1.2,61.8,60,6.78,6.85,4.21
8608,1.2,61.5,58,6.83,6.85,4.21
8609,1.08,61.8,56.2,6.55,6.58,4.06
8610,1.02,63.7,62,6.31,6.4,4.05
8611,1.02,63.1,57,6.37,6.43,4.04
8612,0.84,60.6,57,6.06,6.15,3.7
8613,0.9,62.7,60,6.13,6.03,3.81
8614,1.01,62.2,54,6.41,6.47,4.01
8615,0.91,62,60,6.12,6.2,3.82
8616,0.8,60.2,54,6.04,6.01,3.63
8617,1.09,59.4,60,6.81,6.7,4.01
8618,1.24,62.3,58,6.84,6.8,4.25
8619,1.01,62,60,6.36,6.41,3.96
8620,1,56.5,62,6.58,6.55,3.71
8621,1.05,61.8,58,6.51,6.44,4.01
8622,1.07,61.8,58,6.57,6.51,4.04
8623,1.07,61.3,65,6.59,6.41,4
8624,1.07,61.7,58,6.58,6.55,4.05
8625,0.9,63.4,57,6.13,6.1,3.88
8626,0.71,61.7,56,5.78,5.8,3.57
8627,0.93,60.8,59,6.27,6.24,3.8
8628,1.06,62.3,56,6.51,6.56,4.07
8629,0.9,63,55,6.08,6.15,3.85
8630,1.03,62.2,56,6.51,6.48,4.04
8631,1.13,60.4,56,6.78,6.72,4.08
8632,1.02,62.6,59,6.43,6.38,4.01
8633,1.01,62.3,63,6.3,6.23,3.9
8634,0.92,62.4,60,6.24,6.16,3.87
8635,1.04,59.5,59,6.59,6.66,3.94
8636,1.07,62.6,58,6.49,6.57,4.09
8637,0.85,61.2,60,6.13,6.1,3.74
8638,0.93,63.8,58,6.09,6.14,3.9
8639,0.9,62.3,58,6.17,6.22,3.86
8640,1.06,61.9,59,6.52,6.5,4.03
8641,1,61.6,59,6.47,6.39,3.96
8642,1.06,61.9,57,6.61,6.51,4.06
8643,1,61.2,57,6.48,6.39,3.94
8644,1,61.3,56,6.46,6.43,3.95
8645,1.06,62.8,57,6.57,6.49,4.1
8646,1.06,62.4,58,6.54,6.5,4.07
8647,1,61.3,61,6.39,6.36,3.91
8648,1,61.1,61,6.38,6.35,3.89
8649,1,61.6,61,6.36,6.33,3.91
8650,1,64,57,6.33,6.29,4.04
8651,1.06,59.4,57,6.67,6.63,3.95
8652,0.91,62,54,6.23,6.26,3.87
8653,1.07,60,62,6.57,6.62,3.96
8654,0.71,62,56,5.72,5.77,3.56
8655,1.03,61.8,56,6.49,6.46,4
8656,1.02,62.7,59,6.41,6.34,4
8657,0.9,62.1,57,6.17,6.23,3.85
8658,1.08,59.3,57,6.71,6.74,3.99
8659,1.2,61.9,59,6.77,6.84,4.21
8660,1.2,60.5,59,6.79,6.84,4.12
8661,1.08,60.4,57,6.63,6.68,4.02
8662,1.16,59.6,59,6.85,6.87,4.09
8663,1.16,63.2,57,6.66,6.7,4.22
8664,1.04,61.7,56,6.57,6.52,4.04
8665,0.9,62.6,57,6.16,6.11,3.84
8666,1.3,63,59,6.97,6.9,4.37
8667,1.17,63.1,58,6.72,6.64,4.22
8668,0.9,60.6,57,6.28,6.2,3.78
8669,1.02,62.6,58,6.42,6.36,4
8670,1.04,62.6,58,6.49,6.42,4.04
8671,1.04,61.4,57,6.54,6.48,4
8672,1.04,60.7,57,6.61,6.51,3.98
8673,1.02,71.8,56,6.04,5.97,4.31
8674,1,64.9,65,6.31,6.18,4.05
8675,1.02,61.3,56,6.52,6.47,3.98
8676,1.11,63.5,60.3,6.49,6.58,4.15
8677,1.11,59.8,60,6.66,6.75,4.01
8678,0.96,63.9,54,6.27,6.22,3.99
8679,1.09,59,58,6.78,6.72,3.98
8680,1.01,63.5,61,6.33,6.37,4.03
8681,1.02,61,58,6.48,6.51,3.96
8682,0.92,61.7,56,6.2,6.23,3.83
8683,1.1,60.5,61,6.69,6.74,4.06
8684,1.11,61.9,57,6.66,6.62,4.11
8685,0.7,62.2,57,5.7,5.74,3.56
8686,1.01,61.5,56,6.42,6.49,3.97
8687,1.01,62.1,55,6.42,6.47,4
8688,1.03,60.7,60,6.5,6.55,3.96
8689,1.07,62.1,57,6.53,6.49,4.04
8690,1.02,61.1,59,6.41,6.45,3.93
8691,1.06,62.2,55,6.53,6.56,4.07
8692,1.02,61.5,58,6.42,6.49,3.97
8693,1.02,62.5,60,6.36,6.43,4
8694,1.02,62,58,6.44,6.47,4
8695,0.91,62.2,58,6.22,6.12,3.85
8696,1,61.5,55.6,6.41,6.48,3.96
8697,1.02,64.1,58,6.25,6.32,4.03
8698,1.58,60.2,61,7.55,7.51,4.53
8699,0.9,63.6,58,6.12,6.09,3.88
8700,0.9,63.7,56,6.15,6.07,3.89
8701,0.3,60.8,56,4.35,4.37,2.65
8702,0.3,62.1,55,4.28,4.31,2.67
8703,0.38,61.2,57,4.67,4.71,2.87
8704,0.4,62.9,59,4.68,4.63,2.93
8705,0.28,61.9,55,4.18,4.2,2.6
8706,0.28,60.7,56,4.27,4.29,2.6
8707,0.28,61.6,56,4.18,4.2,2.58
8708,0.28,61.5,56,4.22,4.24,2.6
8709,0.28,62,55,4.17,4.22,2.6
8710,0.39,61.8,55.9,4.66,4.69,2.89
8711,0.31,62.3,54,4.31,4.33,2.69
8712,0.23,61.9,55,3.94,3.98,2.45
8713,0.23,61.5,54,3.96,3.97,2.44
8714,0.37,61.4,56,4.63,4.65,2.85
8715,0.37,61.4,55,4.63,4.68,2.86
8716,0.37,62,55,4.62,4.64,2.87
8717,0.37,61.9,55,4.62,4.66,2.87
8718,0.32,61.4,54,4.42,4.44,2.72
8719,0.32,60.9,55,4.46,4.53,2.72
8720,0.28,63,55,4.14,4.19,2.62
8721,0.28,62,56,4.2,4.23,2.61
8722,0.3,66.6,54,4.14,4.18,2.77
8723,0.31,63.9,55,4.3,4.28,2.74
8724,0.31,58.9,61,4.46,4.43,2.62
8725,0.31,63.8,56,4.33,4.29,2.75
8726,0.38,62,55,4.67,4.72,2.91
8727,0.27,61.8,59,4.14,4.18,2.57
8728,0.27,61.7,57,4.16,4.2,2.58
8729,0.27,62,56,4.16,4.19,2.59
8730,0.27,63.9,57,4.07,4.1,2.61
8731,1.18,62.5,55,6.82,6.74,4.24
8732,1.18,61.2,59,6.85,6.78,4.17
8733,0.9,62.7,60,6.13,6.06,3.82
8734,0.9,61.6,55,6.27,6.23,3.85
8735,0.9,62.3,60,6.08,6,3.76
8736,1.04,61.7,57,6.49,6.54,4.02
8737,1.02,64.6,61,6.32,6.24,4.06
8738,1.02,65.1,56,6.29,6.25,4.08
8739,0.96,58.2,58,6.52,6.47,3.78
8740,1.24,63.3,57,6.85,6.79,4.32
8741,0.9,59.8,55,6.3,6.34,3.78
8742,0.9,63.9,55,6.08,6.13,3.9
8743,0.9,61.6,57,6.19,6.25,3.83
8744,0.9,63.9,57,6.05,6.1,3.88
8745,0.9,60.8,59,6.19,6.24,3.78
8746,1.14,62.1,59,6.73,6.61,4.14
8747,0.91,64.1,58,6.1,6.06,3.9
8748,1.06,61.4,56.5,6.55,6.58,4.03
8749,1.06,61.7,59.5,6.51,6.53,4.02
8750,1.02,61.6,56,6.48,6.55,3.99
8751,1.09,62.7,57,6.53,6.59,4.11
8752,0.9,61.7,58,6.18,6.26,3.84
8753,1.2,63.7,58,6.61,6.68,4.23
8754,1.03,61.4,54,6.52,6.57,4.02
8755,0.91,63.2,59,6.11,6.14,3.87
8756,0.91,60.2,60,6.22,6.27,3.76
8757,0.91,62.1,59,6.1,6.18,3.81
8758,0.9,61.7,60,6.14,6.17,3.8
8759,0.9,62.8,59,6.12,6.18,3.86
8760,0.9,62.5,59,6.13,6.19,3.85
8761,1,61.1,57,6.43,6.48,3.95
8762,1.05,62.6,56,6.45,6.53,4.06
8763,0.9,62.6,57,6.07,6.19,3.84
8764,1,62.5,62,6.32,6.36,3.96
8765,1.01,64.1,57,6.32,6.22,4.02
8766,1,63.6,54,6.33,6.37,4.04
8767,0.71,62,56,5.71,5.74,3.55
8768,1.06,62.2,57,6.51,6.49,4.04
8769,1.04,62.3,57,6.5,6.46,4.04
8770,1.04,62.8,57,6.5,6.41,4.05
8771,0.8,62.9,58,5.82,5.88,3.68
8772,1.01,64.6,59,6.23,6.3,4.05
8773,1.01,65.1,57,6.27,6.32,4.1
8774,1.01,58.8,61,6.53,6.46,3.82
8775,1.01,62.6,54,6.38,6.34,3.98
8776,1,57.9,54,6.68,6.62,3.85
8777,0.95,60.7,56,6.31,6.27,3.82
8778,1.04,62,53,6.51,6.55,4.05
8779,0.9,58.5,63,6.21,6.3,3.66
8780,1,63.4,56,6.37,6.34,4.03
8781,1,62.7,60,6.3,6.24,3.93
8782,1,61.2,62,6.36,6.32,3.88
8783,1,62.2,60,6.45,6.34,3.98
8784,1,60,63,6.37,6.34,3.81
8785,1,62.3,60,6.23,6.19,3.87
8786,1,62.6,57,6.4,6.37,4
8787,1,61.4,55,6.49,6.44,3.97
8788,1,63.9,56,6.31,6.28,4.02
8789,1.14,62.4,57,6.66,6.7,4.17
8790,1.23,58,59,7.02,6.97,4.06
8791,0.98,61.7,56,6.36,6.4,3.93
8792,1.03,62.1,57,6.44,6.42,3.99
8793,1.06,60.9,58,6.57,6.63,4.02
8794,1.02,62.5,58,6.4,6.43,4.01
8795,1.21,61.8,59,6.82,6.77,4.2
8796,1.04,60.7,59,6.5,6.54,3.96
8797,1.1,60,58,6.68,6.65,4.05
8798,1.01,63.4,57,6.4,6.31,4.03
8799,1.21,60.9,59,6.87,6.82,4.17
8800,1.03,59.2,63,6.55,6.6,3.89
8801,0.91,58,56,6.34,6.41,3.7
8802,1,63.8,55,6.34,6.31,4.03
8803,1,63.1,56,6.36,6.34,4.01
8804,1.05,62.6,59,6.43,6.47,4.04
8805,1.01,63.5,58,6.29,6.37,4.02
8806,1.01,64.2,55,6.28,6.34,4.05
8807,1.01,60.5,56,6.43,6.49,3.91
8808,1.31,60.7,58,7.11,7.06,4.3
8809,0.91,62.8,59,6.21,6.17,3.89
8810,1.08,61.4,57,6.67,6.62,4.08
8811,1.2,64.1,57,6.7,6.62,4.27
8812,1.2,63.1,61,6.66,6.58,4.18
8813,1.02,63.9,55,6.37,6.4,4.08
8814,1.02,60.3,59,6.44,6.5,3.9
8815,1.02,61.6,56,6.51,6.55,4.02
8816,1.02,61.9,61,6.34,6.42,3.95
8817,1.16,61.9,59,6.71,6.66,4.14
8818,1.16,63.7,63,6.63,6.55,4.2
8819,1.08,62.2,58,6.6,6.56,4.09
8820,1.01,61.9,62,6.37,6.45,3.97
8821,1.04,58.7,62,6.67,6.65,3.91
8822,1.23,61,63,6.91,6.85,4.2
8823,1.02,64.3,58,6.36,6.26,4.06
8824,1.16,62.6,56,6.68,6.73,4.2
8825,1.03,61.8,60,6.42,6.45,3.98
8826,1.12,63.3,58,6.7,6.63,4.22
8827,1.02,62.8,55,6.43,6.4,4.03
8828,1.02,62.4,55,6.47,6.44,4.03
8829,1.02,62.9,56,6.43,6.36,4.02
8830,1.02,63,57,6.44,6.39,4.04
8831,0.98,61.7,61,6.38,6.34,3.93
8832,1.12,62.8,58,6.62,6.57,4.14
8833,1.02,63.7,58,6.33,6.26,4.01
8834,1.02,59.9,58,6.6,6.55,3.94
8835,1.02,58.7,59,6.61,6.57,3.87
8836,1.02,59.6,59,6.59,6.54,3.91
8837,1.02,63.3,59,6.42,6.32,4.03
8838,1.02,60.5,58,6.58,6.54,3.97
8839,1.01,63.3,58,6.31,6.4,4.02
8840,1.01,63.2,59,6.34,6.38,4.02
8841,1.01,60.9,57,6.47,6.51,3.95
8842,0.9,63.9,60,6.09,6.14,3.91
8843,0.9,61.4,57,6.18,6.32,3.84
8844,0.98,62.2,60,6.31,6.36,3.94
8845,1,58.2,59,6.51,6.49,3.78
8846,1,62.6,56,6.37,6.29,3.96
8847,0.96,60.6,62,6.39,6.35,3.86
8848,1.01,64.1,62,6.26,6.19,3.99
8849,1.01,65.1,61,6.27,6.24,4.07
8850,1.01,64.1,59,6.35,6.31,4.06
8851,1.01,62.4,58,6.42,6.37,3.99
8852,1.01,64.8,58,6.34,6.29,4.09
8853,1.01,59.3,64,6.49,6.47,3.84
8854,1,66.4,51,6.31,6.22,4.16
8855,1,63.5,54,6.41,6.35,4.05
8856,1.01,66.8,56,6.15,6.09,4.09
8857,1,61.6,58,6.44,6.35,3.94
8858,1,62.2,59,6.39,6.35,3.96
8859,1.08,63,59,6.51,6.54,4.11
8860,1.13,61.4,56,6.69,6.71,4.12
8861,0.97,62.7,59,6.31,6.28,3.95
8862,0.9,63.3,59,6.08,6.12,3.86
8863,0.71,59.7,59,5.81,5.88,3.49
8864,0.92,62.2,58,6.23,6.18,3.86
8865,0.9,62,57,6.22,6.19,3.85
8866,0.92,66.8,55,6.04,5.99,4.02
8867,0.92,62.1,58,6.22,6.15,3.84
8868,1.15,63,54,6.64,6.73,4.21
8869,1.06,59.8,61,6.63,6.58,3.95
8870,1.04,60.7,57,6.51,6.43,3.93
8871,1.04,62.2,56,6.51,6.47,4.04
8872,0.9,58.5,59,6.35,6.36,3.72
8873,1.04,59.2,58,6.64,6.7,3.95
8874,1.01,61.9,57,6.42,6.35,3.95
8875,1.04,61.8,59,6.46,6.48,4
8876,1.04,58.9,63,6.59,6.55,3.87
8877,1.04,62.1,56,6.5,6.48,4.03
8878,1.1,62.5,57,6.61,6.58,4.12
8879,0.9,63.5,57,6.02,6.07,3.84
8880,1.08,61.2,59,6.61,6.66,4.06
8881,1.02,62,56,6.42,6.45,3.99
8882,0.9,62.6,63,6.1,6.14,3.83
8883,1.04,60.9,59,6.58,6.62,4.02
8884,1.01,61.3,57,6.47,6.54,3.99
8885,1.04,62.4,56,6.4,6.48,4.02
8886,1.02,60.9,59,6.56,6.45,3.96
8887,0.9,63,58,6.15,6.07,3.85
8888,1.02,63.5,55,6.31,6.35,4.02
8889,0.94,62.9,58.6,6.1,6.25,3.89
8890,1.06,57,64,6.8,6.71,3.85
8891,1.06,59.5,63,6.62,6.59,3.93
8892,1.17,62.2,56,6.72,6.79,4.2
8893,0.92,61.8,57,6.22,6.27,3.86
8894,1.01,57.1,58,6.6,6.64,3.78
8895,1.08,60.2,59,6.65,6.6,3.99
8896,1.08,62.6,56,6.61,6.55,4.12
8897,1.08,62.3,56,6.53,6.57,4.08
8898,1.01,64.3,58,6.27,6.2,4.01
8899,1.31,60.3,62,7.12,7.04,4.26
8900,0.79,62.8,60,5.89,5.8,3.67
8901,1.07,60.8,58,6.62,6.68,4.04
8902,1.07,60.7,58,6.62,6.66,4.03
8903,1.08,61.8,55,6.57,6.6,4.07
8904,1.54,61.7,60,7.26,7.32,4.5
